problem,problem_id,temperature,plan,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3
2,2.1,4.0,"Term[left(human), noop(robot), left(human), noop(robot), left(human), noop(robot), left(human), noop(robot), up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), right(human), noop(robot), right(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.33771112127895453,0.3007346918189972,0.2495800693337779,0.11197411756827043
2,2.1,8.0,"Term[left(human), noop(robot), left(human), noop(robot), left(human), noop(robot), left(human), noop(robot), up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), right(human), noop(robot), right(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.2922793301154732,0.2804152932957468,0.25745677282026613,0.16984860376851377
2,2.1,16.0,"Term[left(human), noop(robot), left(human), noop(robot), left(human), noop(robot), left(human), noop(robot), up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), right(human), noop(robot), right(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.2708795298338929,0.2664211703306393,0.2557589838550711,0.2069403159803967
2,2.2,0.25,"Term[up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), right(human), noop(robot), right(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.9999925217531691,7.478246830827542e-6,5.621254536668276e-19,2.7631500070388913e-25
2,2.2,0.5,"Term[up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), right(human), noop(robot), right(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.9980888769521077,0.001911121605168393,1.4422370191830197e-9,4.868837006616429e-13
2,2.2,1.0,"Term[up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), right(human), noop(robot), right(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.9346881818760773,0.06519217761477412,0.00011817614296578807,1.464366182546966e-6
2,2.2,2.0,"Term[up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), right(human), noop(robot), right(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.7398567052933188,0.24408571176526578,0.014692721510395183,0.0013648614310201469
2,2.2,4.0,"Term[up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), right(human), noop(robot), right(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.5481963335583104,0.33436864595141325,0.09113251996674125,0.026302500523535204
2,2.2,8.0,"Term[up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), right(human), noop(robot), right(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.40939766821320744,0.32441936934633336,0.17398073758287758,0.09220222485758145
2,2.2,16.0,"Term[up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), right(human), noop(robot), right(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.3300664394718302,0.29485679767902795,0.21736223292242637,0.15771452992671553
6,6.1,0.25,"Term[noop(robot), left(human), noop(robot), left(human), noop(robot), down(human), noop(robot), left(human), noop(robot), pickuph(human, key2), noop(robot), up(human), noop(robot), pickuph(human, key1), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key2, door1), noop(robot), right(human), noop(robot), unlockh(human, key1, door2), noop(robot), right(human), noop(robot), right(human), noop(robot), pickuph(human, gem1)]",0.3274109888986682,0.17258794416630402,0.3274109888986682,0.17259007803635953
6,6.1,0.5,"Term[noop(robot), left(human), noop(robot), left(human), noop(robot), down(human), noop(robot), left(human), noop(robot), pickuph(human, key2), noop(robot), up(human), noop(robot), pickuph(human, key1), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key2, door1), noop(robot), right(human), noop(robot), unlockh(human, key1, door2), noop(robot), right(human), noop(robot), right(human), noop(robot), pickuph(human, gem1)]",0.30187115824748567,0.1981281521460152,0.30187115824748567,0.19812953135901348
6,6.1,1.0,"Term[noop(robot), left(human), noop(robot), left(human), noop(robot), down(human), noop(robot), left(human), noop(robot), pickuph(human, key2), noop(robot), up(human), noop(robot), pickuph(human, key1), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key2, door1), noop(robot), right(human), noop(robot), unlockh(human, key1, door2), noop(robot), right(human), noop(robot), right(human), noop(robot), pickuph(human, gem1)]",0.27212899298948046,0.2278705637279459,0.27212899298948046,0.2278714502930931
6,6.1,2.0,"Term[noop(robot), left(human), noop(robot), left(human), noop(robot), down(human), noop(robot), left(human), noop(robot), pickuph(human, key2), noop(robot), up(human), noop(robot), pickuph(human, key1), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key2, door1), noop(robot), right(human), noop(robot), unlockh(human, key1, door2), noop(robot), right(human), noop(robot), right(human), noop(robot), pickuph(human, gem1)]",0.25701179922860296,0.242987937157065,0.25701179922860296,0.24298846438572902
6,6.1,4.0,"Term[noop(robot), left(human), noop(robot), left(human), noop(robot), down(human), noop(robot), left(human), noop(robot), pickuph(human, key2), noop(robot), up(human), noop(robot), pickuph(human, key1), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key2, door1), noop(robot), right(human), noop(robot), unlockh(human, key1, door2), noop(robot), right(human), noop(robot), right(human), noop(robot), pickuph(human, gem1)]",0.25193878680625337,0.24806106825585195,0.25193878680625337,0.24806135813164132
6,6.1,8.0,"Term[noop(robot), left(human), noop(robot), left(human), noop(robot), down(human), noop(robot), left(human), noop(robot), pickuph(human, key2), noop(robot), up(human), noop(robot), pickuph(human, key1), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key2, door1), noop(robot), right(human), noop(robot), unlockh(human, key1, door2), noop(robot), right(human), noop(robot), right(human), noop(robot), pickuph(human, gem1)]",0.2505067222997064,0.2494932017381753,0.2505067222997064,0.249493353662412
6,6.1,16.0,"Term[noop(robot), left(human), noop(robot), left(human), noop(robot), down(human), noop(robot), left(human), noop(robot), pickuph(human, key2), noop(robot), up(human), noop(robot), pickuph(human, key1), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key2, door1), noop(robot), right(human), noop(robot), unlockh(human, key1, door2), noop(robot), right(human), noop(robot), right(human), noop(robot), pickuph(human, gem1)]",0.25012931258712495,0.24987064855137286,0.25012931258712495,0.24987072627437723
7,7.1,0.25,"Term[right(human), right(robot), right(human), right(robot), right(human), right(robot), right(human), up(robot), pickuph(human, key1), pickupr(robot, key3), right(human), right(robot), noop(human), up(robot), noop(human), handover(robot, human, key3), unlockh(human, key3, door3), noop(robot), up(human), noop(robot), up(human), noop(robot), left(human), noop(robot), unlockh(human, key1, door2), noop(robot), up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem2)]",0.0006953001724199497,0.579288934248075,0.41970333580971897,0.0003124297697860156
7,7.1,0.5,"Term[right(human), right(robot), right(human), right(robot), right(human), right(robot), right(human), up(robot), pickuph(human, key1), pickupr(robot, key3), right(human), right(robot), noop(human), up(robot), noop(human), handover(robot, human, key3), unlockh(human, key3, door3), noop(robot), up(human), noop(robot), up(human), noop(robot), left(human), noop(robot), unlockh(human, key1, door2), noop(robot), up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem2)]",0.017149913314170453,0.5303745416260975,0.44097913707244374,0.011496407987288302
7,7.1,1.0,"Term[right(human), right(robot), right(human), right(robot), right(human), right(robot), right(human), up(robot), pickuph(human, key1), pickupr(robot, key3), right(human), right(robot), noop(human), up(robot), noop(human), handover(robot, human, key3), unlockh(human, key3, door3), noop(robot), up(human), noop(robot), up(human), noop(robot), left(human), noop(robot), unlockh(human, key1, door2), noop(robot), up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem2)]",0.07282239376922936,0.457417749040344,0.41020360121708416,0.05955625597334243
7,7.1,2.0,"Term[right(human), right(robot), right(human), right(robot), right(human), right(robot), right(human), up(robot), pickuph(human, key1), pickupr(robot, key3), right(human), right(robot), noop(human), up(robot), noop(human), handover(robot, human, key3), unlockh(human, key3, door3), noop(robot), up(human), noop(robot), up(human), noop(robot), left(human), noop(robot), unlockh(human, key1, door2), noop(robot), up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem2)]",0.1389235648789781,0.3797870657249332,0.3559009354506799,0.1253884339454087
7,7.1,4.0,"Term[right(human), right(robot), right(human), right(robot), right(human), right(robot), right(human), up(robot), pickuph(human, key1), pickupr(robot, key3), right(human), right(robot), noop(human), up(robot), noop(human), handover(robot, human, key3), unlockh(human, key3, door3), noop(robot), up(human), noop(robot), up(human), noop(robot), left(human), noop(robot), unlockh(human, key1, door2), noop(robot), up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem2)]",0.18837874552242737,0.3222098871104387,0.31064646160711784,0.17876490576001616
7,7.1,8.0,"Term[right(human), right(robot), right(human), right(robot), right(human), right(robot), right(human), up(robot), pickuph(human, key1), pickupr(robot, key3), right(human), right(robot), noop(human), up(robot), noop(human), handover(robot, human, key3), unlockh(human, key3, door3), noop(robot), up(human), noop(robot), up(human), noop(robot), left(human), noop(robot), unlockh(human, key1, door2), noop(robot), up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem2)]",0.2178405909543697,0.2877953907463866,0.28224004552763415,0.21212397277160955
7,7.1,16.0,"Term[right(human), right(robot), right(human), right(robot), right(human), right(robot), right(human), up(robot), pickuph(human, key1), pickupr(robot, key3), right(human), right(robot), noop(human), up(robot), noop(human), handover(robot, human, key3), unlockh(human, key3, door3), noop(robot), up(human), noop(robot), up(human), noop(robot), left(human), noop(robot), unlockh(human, key1, door2), noop(robot), up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem2)]",0.2336347186068547,0.2692712434352759,0.2665721977767403,0.23052184018112906
11,11.1,0.25,"Term[noop(human), left(robot), noop(human), left(robot), noop(human), down(robot), noop(human), left(robot), noop(human), pickupr(robot, key2), noop(human), up(robot), noop(human), pickupr(robot, key1), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), down(robot), noop(human), down(robot), noop(human), down(robot), noop(human), right(robot), noop(human), unlockr(robot, key2, door2), right(human), handover(robot, human, key1), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key1, door1), noop(robot), up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.9999642106114578,3.4021753622194866e-5,4.736813880162772e-9,1.762898105845599e-6
11,11.1,0.5,"Term[noop(human), left(robot), noop(human), left(robot), noop(human), down(robot), noop(human), left(robot), noop(human), pickupr(robot, key2), noop(human), up(robot), noop(human), pickupr(robot, key1), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), down(robot), noop(human), down(robot), noop(human), down(robot), noop(human), right(robot), noop(human), unlockr(robot, key2, door2), right(human), handover(robot, human, key1), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key1, door1), noop(robot), up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.9907218970128924,0.007328831603103045,0.0001162680177236312,0.0018330033662811304
11,11.1,1.0,"Term[noop(human), left(robot), noop(human), left(robot), noop(human), down(robot), noop(human), left(robot), noop(human), pickupr(robot, key2), noop(human), up(robot), noop(human), pickupr(robot, key1), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), down(robot), noop(human), down(robot), noop(human), down(robot), noop(human), right(robot), noop(human), unlockr(robot, key2, door2), right(human), handover(robot, human, key1), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key1, door1), noop(robot), up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.8858764991574608,0.0716926632931625,0.008094648296136498,0.034336189253240106
11,11.1,2.0,"Term[noop(human), left(robot), noop(human), left(robot), noop(human), down(robot), noop(human), left(robot), noop(human), pickupr(robot, key2), noop(human), up(robot), noop(human), pickupr(robot, key1), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), down(robot), noop(human), down(robot), noop(human), down(robot), noop(human), right(robot), noop(human), unlockr(robot, key2, door2), right(human), handover(robot, human, key1), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key1, door1), noop(robot), up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.6551588975458982,0.17477345539547637,0.053171003999351894,0.11689664305927354
11,11.1,4.0,"Term[noop(human), left(robot), noop(human), left(robot), noop(human), down(robot), noop(human), left(robot), noop(human), pickupr(robot, key2), noop(human), up(robot), noop(human), pickupr(robot, key1), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), down(robot), noop(human), down(robot), noop(human), down(robot), noop(human), right(robot), noop(human), unlockr(robot, key2, door2), right(human), handover(robot, human, key1), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key1, door1), noop(robot), up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.45863174237603305,0.23132171860557305,0.12301459088626274,0.18703194813213103
11,11.1,8.0,"Term[noop(human), left(robot), noop(human), left(robot), noop(human), down(robot), noop(human), left(robot), noop(human), pickupr(robot, key2), noop(human), up(robot), noop(human), pickupr(robot, key1), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), down(robot), noop(human), down(robot), noop(human), down(robot), noop(human), right(robot), noop(human), unlockr(robot, key2, door2), right(human), handover(robot, human, key1), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key1, door1), noop(robot), up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.35127813161278626,0.24778821887606656,0.17881189375083972,0.22212175576030738
11,11.1,16.0,"Term[noop(human), left(robot), noop(human), left(robot), noop(human), down(robot), noop(human), left(robot), noop(human), pickupr(robot, key2), noop(human), up(robot), noop(human), pickupr(robot, key1), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), down(robot), noop(human), down(robot), noop(human), down(robot), noop(human), right(robot), noop(human), unlockr(robot, key2, door2), right(human), handover(robot, human, key1), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key1, door1), noop(robot), up(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.2992448957256903,0.2508800064367291,0.21253017913145414,0.23734491870612645
11,11.2,0.25,"Term[noop(human), left(robot), noop(human), left(robot), noop(human), down(robot), noop(human), left(robot), noop(human), pickupr(robot, key2), noop(human), up(robot), noop(human), pickupr(robot, key1), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), down(robot), noop(human), down(robot), noop(human), down(robot), noop(human), left(robot), noop(human), down(robot), noop(human), down(robot), noop(human), right(robot), noop(human), handover(robot, human, key1), noop(human), handover(robot, human, key2), right(human), noop(robot), right(human), noop(robot), unlockh(human, key1, door4), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key2, door5), noop(robot), down(human), noop(robot), down(human), noop(robot), pickuph(human, gem4)]",0.00020745011567060667,0.0002074400247530573,1.0570121989066492e-6,0.9995840528473774
11,11.2,0.5,"Term[noop(human), left(robot), noop(human), left(robot), noop(human), down(robot), noop(human), left(robot), noop(human), pickupr(robot, key2), noop(human), up(robot), noop(human), pickupr(robot, key1), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), down(robot), noop(human), down(robot), noop(human), down(robot), noop(human), left(robot), noop(human), down(robot), noop(human), down(robot), noop(human), right(robot), noop(human), handover(robot, human, key1), noop(human), handover(robot, human, key2), right(human), noop(robot), right(human), noop(robot), unlockh(human, key1, door4), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key2, door5), noop(robot), down(human), noop(robot), down(human), noop(robot), pickuph(human, gem4)]",0.011565436865978372,0.011565170723973558,0.0011099579487884655,0.9757594344612597
11,11.2,1.0,"Term[noop(human), left(robot), noop(human), left(robot), noop(human), down(robot), noop(human), left(robot), noop(human), pickupr(robot, key2), noop(human), up(robot), noop(human), pickupr(robot, key1), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), down(robot), noop(human), down(robot), noop(human), down(robot), noop(human), left(robot), noop(human), down(robot), noop(human), down(robot), noop(human), right(robot), noop(human), handover(robot, human, key1), noop(human), handover(robot, human, key2), right(human), noop(robot), right(human), noop(robot), unlockh(human, key1, door4), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key2, door5), noop(robot), down(human), noop(robot), down(human), noop(robot), pickuph(human, gem4)]",0.09269424845178433,0.0926933442865911,0.025741649684497936,0.7888707575771267
11,11.2,2.0,"Term[noop(human), left(robot), noop(human), left(robot), noop(human), down(robot), noop(human), left(robot), noop(human), pickupr(robot, key2), noop(human), up(robot), noop(human), pickupr(robot, key1), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), down(robot), noop(human), down(robot), noop(human), down(robot), noop(human), left(robot), noop(human), down(robot), noop(human), down(robot), noop(human), right(robot), noop(human), handover(robot, human, key1), noop(human), handover(robot, human, key2), right(human), noop(robot), right(human), noop(robot), unlockh(human, key1, door4), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key2, door5), noop(robot), down(human), noop(robot), down(human), noop(robot), pickuph(human, gem4)]",0.19208481693040022,0.1920841134409631,0.09164803556568944,0.5241830340629472
11,11.2,4.0,"Term[noop(human), left(robot), noop(human), left(robot), noop(human), down(robot), noop(human), left(robot), noop(human), pickupr(robot, key2), noop(human), up(robot), noop(human), pickupr(robot, key1), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), down(robot), noop(human), down(robot), noop(human), down(robot), noop(human), left(robot), noop(human), down(robot), noop(human), down(robot), noop(human), right(robot), noop(human), handover(robot, human, key1), noop(human), handover(robot, human, key2), right(human), noop(robot), right(human), noop(robot), unlockh(human, key1, door4), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key2, door5), noop(robot), down(human), noop(robot), down(human), noop(robot), pickuph(human, gem4)]",0.23371140107114144,0.23371108189303677,0.15564518913477443,0.37693232790104736
11,11.2,8.0,"Term[noop(human), left(robot), noop(human), left(robot), noop(human), down(robot), noop(human), left(robot), noop(human), pickupr(robot, key2), noop(human), up(robot), noop(human), pickupr(robot, key1), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), down(robot), noop(human), down(robot), noop(human), down(robot), noop(human), left(robot), noop(human), down(robot), noop(human), down(robot), noop(human), right(robot), noop(human), handover(robot, human, key1), noop(human), handover(robot, human, key2), right(human), noop(robot), right(human), noop(robot), unlockh(human, key1, door4), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key2, door5), noop(robot), down(human), noop(robot), down(human), noop(robot), pickuph(human, gem4)]",0.24576458484386346,0.24576445067811906,0.1984691028893125,0.3100018615887049
11,11.2,16.0,"Term[noop(human), left(robot), noop(human), left(robot), noop(human), down(robot), noop(human), left(robot), noop(human), pickupr(robot, key2), noop(human), up(robot), noop(human), pickupr(robot, key1), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), right(robot), noop(human), down(robot), noop(human), down(robot), noop(human), down(robot), noop(human), left(robot), noop(human), down(robot), noop(human), down(robot), noop(human), right(robot), noop(human), handover(robot, human, key1), noop(human), handover(robot, human, key2), right(human), noop(robot), right(human), noop(robot), unlockh(human, key1, door4), noop(robot), right(human), noop(robot), right(human), noop(robot), right(human), noop(robot), unlockh(human, key2, door5), noop(robot), down(human), noop(robot), down(human), noop(robot), pickuph(human, gem4)]",0.24892522821638977,0.24892516935376321,0.22307577782882507,0.279073824601022
13,13.1,0.25,"Term[right(human), up(robot), right(human), up(robot), noop(human), pickupr(robot, key1), noop(human), down(robot), noop(human), down(robot), right(human), down(robot), noop(human), unlockr(robot, key1, door4), up(human), noop(robot), up(human), noop(robot), unlockh(human, key3, door3), noop(robot), right(human), noop(robot), right(human), noop(robot), pickuph(human, gem3)]",1.6609971609373886e-12,1.2410469449520192e-15,0.9999997613074373,2.386909004404222e-7
13,13.1,0.5,"Term[right(human), up(robot), right(human), up(robot), noop(human), pickupr(robot, key1), noop(human), down(robot), noop(human), down(robot), right(human), down(robot), noop(human), unlockr(robot, key1, door4), up(human), noop(robot), up(human), noop(robot), unlockh(human, key3, door3), noop(robot), right(human), noop(robot), right(human), noop(robot), pickuph(human, gem3)]",1.2249526513270263e-6,3.4096929826103635e-8,0.9995110032766316,0.0004877376737873859
13,13.1,1.0,"Term[right(human), up(robot), right(human), up(robot), noop(human), pickupr(robot, key1), noop(human), down(robot), noop(human), down(robot), right(human), down(robot), noop(human), unlockr(robot, key1, door4), up(human), noop(robot), up(human), noop(robot), unlockh(human, key3, door3), noop(robot), right(human), noop(robot), right(human), noop(robot), pickuph(human, gem3)]",0.0010164962498319789,0.00017837620245656426,0.987099149219505,0.011705978328206374
13,13.1,2.0,"Term[right(human), up(robot), right(human), up(robot), noop(human), pickupr(robot, key1), noop(human), down(robot), noop(human), down(robot), right(human), down(robot), noop(human), unlockr(robot, key1, door4), up(human), noop(robot), up(human), noop(robot), unlockh(human, key3, door3), noop(robot), right(human), noop(robot), right(human), noop(robot), pickuph(human, gem3)]",0.027593716268660747,0.01201487964265817,0.890749008443141,0.06964239564554006
13,13.1,4.0,"Term[right(human), up(robot), right(human), up(robot), noop(human), pickupr(robot, key1), noop(human), down(robot), noop(human), down(robot), right(human), down(robot), noop(human), unlockr(robot, key1, door4), up(human), noop(robot), up(human), noop(robot), unlockh(human, key3, door3), noop(robot), right(human), noop(robot), right(human), noop(robot), pickuph(human, gem3)]",0.11313064419720675,0.0757178148487917,0.6474250216933266,0.1637265192606749
13,13.1,8.0,"Term[right(human), up(robot), right(human), up(robot), noop(human), pickupr(robot, key1), noop(human), down(robot), noop(human), down(robot), right(human), down(robot), noop(human), unlockr(robot, key1, door4), up(human), noop(robot), up(human), noop(robot), unlockh(human, key3, door3), noop(robot), right(human), noop(robot), right(human), noop(robot), pickuph(human, gem3)]",0.18555631622986335,0.15239709010178534,0.44431460150698937,0.21773199216136188
13,13.1,16.0,"Term[right(human), up(robot), right(human), up(robot), noop(human), pickupr(robot, key1), noop(human), down(robot), noop(human), down(robot), right(human), down(robot), noop(human), unlockr(robot, key1, door4), up(human), noop(robot), up(human), noop(robot), unlockh(human, key3, door3), noop(robot), right(human), noop(robot), right(human), noop(robot), pickuph(human, gem3)]",0.22069776557486318,0.20020643179167208,0.34154276788535914,0.23755303474810546
13,13.2,0.25,"Term[right(human), up(robot), right(human), up(robot), up(human), pickupr(robot, key1), up(human), down(robot), noop(human), down(robot), noop(human), left(robot), noop(human), left(robot), noop(human), left(robot), noop(human), unlockr(robot, key1, door2), up(human), noop(robot), left(human), noop(robot), left(human), noop(robot), left(human), noop(robot), unlockh(human, key2, door1), noop(robot), left(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",1.0,1.397383808102429e-22,8.395364367636237e-20,1.1507028019789988e-17
13,13.2,0.5,"Term[right(human), up(robot), right(human), up(robot), up(human), pickupr(robot, key1), up(human), down(robot), noop(human), down(robot), noop(human), left(robot), noop(human), left(robot), noop(human), left(robot), noop(human), unlockr(robot, key1, door2), up(human), noop(robot), left(human), noop(robot), left(human), noop(robot), left(human), noop(robot), unlockh(human, key2, door1), noop(robot), left(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.9999999962875714,1.15847984959403e-11,2.7300014467429956e-10,3.427843810991233e-9
13,13.2,1.0,"Term[right(human), up(robot), right(human), up(robot), up(human), pickupr(robot, key1), up(human), down(robot), noop(human), down(robot), noop(human), left(robot), noop(human), left(robot), noop(human), left(robot), noop(human), unlockr(robot, key1, door2), up(human), noop(robot), left(human), noop(robot), left(human), noop(robot), left(human), noop(robot), unlockh(human, key2, door1), noop(robot), left(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.9999598409518808,3.4291177691422544e-6,1.5059520312313008e-5,2.1670410037773352e-5
13,13.2,2.0,"Term[right(human), up(robot), right(human), up(robot), up(human), pickupr(robot, key1), up(human), down(robot), noop(human), down(robot), noop(human), left(robot), noop(human), left(robot), noop(human), left(robot), noop(human), unlockr(robot, key1, door2), up(human), noop(robot), left(human), noop(robot), left(human), noop(robot), left(human), noop(robot), unlockh(human, key2, door1), noop(robot), left(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.9917251669534797,0.0018745538845839006,0.0036869686428298407,0.002713310519106671
13,13.2,4.0,"Term[right(human), up(robot), right(human), up(robot), up(human), pickupr(robot, key1), up(human), down(robot), noop(human), down(robot), noop(human), left(robot), noop(human), left(robot), noop(human), left(robot), noop(human), unlockr(robot, key1, door2), up(human), noop(robot), left(human), noop(robot), left(human), noop(robot), left(human), noop(robot), unlockh(human, key2, door1), noop(robot), left(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.8703223129310353,0.03827494758368865,0.052678152369053925,0.03872458711622212
13,13.2,8.0,"Term[right(human), up(robot), right(human), up(robot), up(human), pickupr(robot, key1), up(human), down(robot), noop(human), down(robot), noop(human), left(robot), noop(human), left(robot), noop(human), left(robot), noop(human), unlockr(robot, key1, door2), up(human), noop(robot), left(human), noop(robot), left(human), noop(robot), left(human), noop(robot), unlockh(human, key2, door1), noop(robot), left(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.6028711819545903,0.12691565585716028,0.1482494574941848,0.12196370469406463
13,13.2,16.0,"Term[right(human), up(robot), right(human), up(robot), up(human), pickupr(robot, key1), up(human), down(robot), noop(human), down(robot), noop(human), left(robot), noop(human), left(robot), noop(human), left(robot), noop(human), unlockr(robot, key1, door2), up(human), noop(robot), left(human), noop(robot), left(human), noop(robot), left(human), noop(robot), unlockh(human, key2, door1), noop(robot), left(human), noop(robot), up(human), noop(robot), up(human), noop(robot), pickuph(human, gem1)]",0.4166024066926316,0.19135264870940585,0.20660962561656013,0.18543531898140242
